CT,V,AP,RH,RPM_GAS,EX_TEMP,RPM_STEAM,STEAM_PRESSURE,WATER_FR,POWER_1,POWER_2
279.23,68.14,1004.31,81.46,2809.621078,802.4165407,2307.131607,456.058009,101.1737347,428.87,303.6052388
277.38,70.04,1011.18,72.26,2809.661743,802.4264297,2307.160114,456.0828532,101.1783686,428.88,303.6200644
278.17,72.43,1007.37,68.92,2809.702315,802.436281,2307.190629,456.107771,101.1832535,428.88,303.6347689
278.17,72.43,1007.37,68.92,2809.743694,802.4461719,2307.219195,456.1325452,101.1879582,428.88,303.6492374
278.87,72.58,1008.69,79.34,2809.785243,802.456029,2307.248473,456.1573706,101.1926942,428.89,303.6635038
280.39,66.54,1002.7,59.15,2809.821097,802.4658693,2307.27674,456.1821822,101.1972487,428.89,303.6780212
283.15,68.51,1012.9,51.91,2809.861329,802.4757365,2307.304444,456.2070318,101.2018005,428.89,303.6929953
279.23,74.22,1008.49,57.88,2809.897546,802.485629,2307.33263,456.2316392,101.2065428,428.9,303.7078624
276.14,71.98,1005.98,82.45,2809.93554,802.4955182,2307.360585,456.2565352,101.2112993,428.91,303.722491
280.74,73.67,1005.79,57.89,2809.974613,802.5053968,2307.390937,456.2814049,101.2158813,428.92,303.7370681
277.27,72.58,1009.25,89.31,2810.016034,802.515258,2307.418639,456.3061935,101.2206238,428.93,303.7519756
281.17,69.51,1010.51,43.11,2810.054883,802.5250994,2307.447374,456.3311067,101.2252574,428.94,303.7661102
283.72,74.33,1011.4,37.51,2810.097215,802.5349819,2307.475936,456.3556363,101.2300016,428.96,303.780609
278.84,74.67,1016.52,67.43,2810.137309,802.5448214,2307.505061,456.3804136,101.2349718,428.98,303.7946696
277.85,66.44,1008.48,77.15,2810.179045,802.5546758,2307.535193,456.405201,101.2399196,429,303.8098122
280.62,66.54,1004.11,55.36,2810.21849,802.5645504,2307.563909,456.4298288,101.2446822,429.01,303.8246443
279.6,71.94,1007.07,62.65,2810.257432,802.5743924,2307.59205,456.4547163,101.2496695,429.02,303.8394405
276.96,72.58,1009.23,89.62,2810.293919,802.5842882,2307.620749,456.4793626,101.2546908,429.03,303.8545755
277.53,67.83,1009.4,53.73,2810.333198,802.5941732,2307.651152,456.5039939,101.2593045,429.05,303.8686805
279.16,73.17,1010.96,67.77,2810.373603,802.6040434,2307.681341,456.5287156,101.2640899,429.06,303.8833797
277.12,70.32,1009.94,52.67,2810.411349,802.6138768,2307.710607,456.5532717,101.2687973,429.08,303.8974507
280.61,69.13,1009.32,55.17,2810.451604,802.6237508,2307.740442,456.5781445,101.2738225,429.1,303.9121194
279.25,72.99,1006.85,61.15,2810.492608,802.6335949,2307.769193,456.6027585,101.2787546,429.12,303.9270041
280.59,70.04,1010.28,50.56,2810.532782,802.6434602,2307.798667,456.6274247,101.2835022,429.13,303.9410817
278.83,64.96,1000.05,63.57,2810.571603,802.6533553,2307.826765,456.652319,101.2883929,429.13,303.9555383
282.21,71.85,1008.25,58.09,2810.612923,802.66322,2307.854644,456.6768599,101.2931269,429.15,303.970219
278.46,73.67,1005.67,71.21,2810.649725,802.6731151,2307.883343,456.701556,101.2981243,429.15,303.9845039
280.75,73.5,1011.02,54.76,2810.689988,802.6829616,2307.913945,456.7262326,101.3030019,429.18,303.9995078
277.06,72.58,1009.24,90.31,2810.731263,802.6927967,2307.943244,456.7508366,101.307848,429.18,304.0140666
280.56,71.98,1004.74,58.77,2810.767887,802.7026636,2307.971618,456.7757368,101.3126655,429.2,304.0287931
277.41,74.67,1016.57,80.16,2810.809334,802.7125051,2307.9995,456.8003665,101.3176498,429.21,304.0431992
278.35,71.14,1010.65,60.38,2810.850114,802.722362,2308.028935,456.8251937,101.322282,429.21,304.0584466
279.01,70.32,1007.26,60.55,2810.887724,802.732251,2308.05804,456.8497677,101.3272395,429.23,304.0730412
275.66,71.77,1006.76,84.76,2810.928303,802.7421094,2308.086136,456.8746652,101.3319934,429.25,304.0883047
287.11,68.94,1006.23,31.15,2810.965034,802.7519757,2308.115423,456.8995345,101.3368207,429.25,304.1030347
277.76,72.58,1009.04,84.96,2811.006125,802.7618259,2308.143752,456.9244456,101.3414798,429.25,304.1178803
280.7,71.58,1010,48.96,2811.046332,802.7716955,2308.172976,456.9491883,101.3465232,429.27,304.1321912
280.26,71.77,1006.24,58.98,2811.086754,802.7815519,2308.202707,456.9738795,101.3515069,429.27,304.1474608
278.29,69.13,1009.29,58.18,2811.129238,802.7914057,2308.231082,456.9987227,101.3562083,429.28,304.1623792
279.67,73.67,1006.48,64.98,2811.167344,802.8012616,2308.259795,457.0232531,101.3610762,429.28,304.1775232
281.91,69.89,1014.59,54.51,2811.208575,802.8111414,2308.289468,457.048068,101.3659163,429.29,304.1919987
281.28,69.51,1010.09,36.85,2811.245212,802.8210364,2308.320128,457.0726997,101.3704806,429.29,304.2064747
280.12,73.18,1012.29,61.32,2811.28385,802.8308747,2308.350295,457.0975731,101.3752845,429.31,304.2211241
282.38,69.05,1000.76,45.85,2811.321524,802.8407108,2308.378638,457.1223897,101.3801001,429.31,304.2362031
282.07,67.83,1007.91,41.61,2811.357348,802.850583,2308.408307,457.1469839,101.3849342,429.31,304.2513283
282.86,66.44,1010.98,44.99,2811.398043,802.8604616,2308.438858,457.1716822,101.3895671,429.32,304.2655659
279.88,68.08,1011.14,55.78,2811.439518,802.8703196,2308.469196,457.1965419,101.3945087,429.33,304.2808666
280.44,56.24,1005.19,56.24,2811.48097,802.880174,2308.498383,457.2211259,101.399532,429.34,304.2959386
281.03,74.33,1011.55,63.45,2811.521084,802.8900678,2308.52752,457.2459984,101.404167,429.35,304.3110327
280.32,74.22,1008.31,53.14,2811.561793,802.8998972,2308.55543,457.2707727,101.4091594,429.36,304.3252154
277.33,73.18,1012.26,82.18,2811.603984,802.9097715,2308.583289,457.2955832,101.4139268,429.38,304.3401646
283.26,68.51,1012.49,52.68,2811.643387,802.9196012,2308.611822,457.3203772,101.4186787,429.38,304.3548606
278.25,71.77,1006.36,67.03,2811.681775,802.9294506,2308.641494,457.3451059,101.4234165,429.39,304.3693909
280.71,68.24,1006.15,34.15,2811.720748,802.9393245,2308.670186,457.3699476,101.4281958,429.41,304.3844069
281.12,69.13,1009.61,56.54,2811.762506,802.9491962,2308.698055,457.3948452,101.4328914,429.41,304.3986897
281.87,70.94,1006.94,50.78,2811.799512,802.9590309,2308.727764,457.4197337,101.4377053,429.41,304.4128699
279.3,69.48,1010.1,53.69,2811.838077,802.9689068,2308.756917,457.44435,101.4427436,429.42,304.4271153
281.01,67.83,1007.95,43.57,2811.880266,802.9787518,2308.786531,457.4688927,101.4473208,429.46,304.441354
278.06,68.24,1010.27,69.72,2811.918176,802.9886034,2308.814821,457.4934457,101.4518686,429.47,304.4555978
276.96,73.68,1013.81,84.77,2811.95391,802.9984709,2308.844739,457.5183632,101.4566738,429.48,304.4705417
278.96,66.54,1002.54,56.33,2811.994431,803.0083101,2308.874686,457.5431066,101.4616816,429.48,304.4858476
280.02,68.24,1009.8,65.73,2812.033952,803.0181461,2308.905026,457.5679191,101.4662431,429.5,304.5001814
280.04,68.08,1011.04,51.01,2812.073513,803.0280174,2308.935313,457.5926115,101.4712354,429.52,304.5147692
274.93,69.05,1001.02,85.14,2812.111529,803.037872,2308.965347,457.6171742,101.475784,429.53,304.5288542
281.68,70.79,1004.05,54.5,2812.152886,803.0477341,2308.993053,457.6420005,101.48079,429.55,304.5430767
280.55,70.04,1010.51,49.37,2812.194824,803.0576288,2309.022328,457.6668068,101.4857149,429.56,304.5577644
278.31,71.85,1009,77.56,2812.232589,803.0674584,2309.052524,457.6916741,101.4905729,429.57,304.5722697
281.32,74.33,1012.92,36.48,2812.272171,803.0773363,2309.081128,457.716549,101.4955384,429.57,304.5868571
280.7,67.69,1005.92,51.58,2812.314399,803.0872218,2309.108838,457.7411598,101.5004306,429.58,304.6017038
277.16,72.58,1009.24,90.26,2812.350386,803.0971079,2309.137109,457.7659272,101.5053858,429.59,304.6167924
277.88,70.79,1005.06,72.5,2812.390116,803.1069465,2309.166363,457.7908402,101.5099841,429.62,304.6309132
277.78,72.43,1006.72,74.53,2812.428787,803.1168344,2309.195861,457.8154123,101.5145375,429.62,304.645864
282.16,68.14,1004.86,37.77,2812.46772,803.1267231,2309.226462,457.8401278,101.519188,429.64,304.6600547
280.68,73.67,1005.63,57.05,2812.509325,803.1365622,2309.255432,457.8647954,101.5237576,429.64,304.6745183
282.51,69.98,1013.29,54.07,2812.544962,803.1464431,2309.284313,457.8896672,101.5285089,429.66,304.6887221
282.21,68.3,1014.94,49.38,2812.586732,803.1562822,2309.312833,457.9142395,101.5334403,429.66,304.7032179
277.52,66.48,1004.99,52.54,2812.623806,803.1661458,2309.343002,457.9389797,101.5379886,429.67,304.7179282
285.56,68.94,1006.56,38.75,2812.664021,803.1759895,2309.371384,457.9637808,101.5428966,429.69,304.7320407
285.56,68.94,1006.56,38.75,2812.701046,803.1858668,2309.400437,457.9884987,101.5476277,429.69,304.7470311
275.1,71.77,1004.34,82.8,2812.739233,803.1957321,2309.429045,458.0131808,101.5522146,429.7,304.7614804
276.29,68.24,1010.71,76.95,2812.775728,803.2056133,2309.458056,458.037795,101.5568373,429.71,304.7756325
282.27,71.85,1008.06,59.28,2812.812518,803.2154439,2309.487492,458.0627009,101.5618779,429.72,304.7904573
281.58,66.54,1003.26,54,2812.85343,803.2253016,2309.515667,458.0873747,101.5667344,429.73,304.8049766
281.1,69.51,1010.84,45.4,2812.889855,803.2351864,2309.546133,458.1119476,101.5716594,429.74,304.819057
280.61,67.69,1004.97,47.46,2812.926859,803.2450831,2309.576137,458.1365545,101.5765271,429.8,304.8332378
282.45,44.37,1005.05,44.37,2812.96395,803.2549627,2309.606019,458.1611549,101.5812329,429.81,304.8478497
283.76,68.51,1011.33,38.35,2813.003667,803.2648262,2309.634503,458.1859806,101.5859243,429.83,304.8630315
280.02,73.5,1010.52,44.91,2813.041556,803.2747106,2309.664255,458.2108858,101.5907792,429.84,304.8773498
275.77,73.68,1014.18,87.53,2813.078613,803.2845885,2309.694403,458.2354684,101.5955739,429.84,304.8923487
280.01,73.18,1012.23,60.9,2813.118036,803.2944377,2309.722761,458.2603055,101.6005096,429.84,304.9076465
280.01,73.18,1012.23,60.9,2813.158581,803.3042756,2309.750817,458.2851235,101.6053795,429.84,304.9222021
280.48,70.04,1010.73,53.7,2813.198547,803.3141245,2309.779389,458.3096772,101.6101766,429.85,304.9362535
280.65,71.98,1004.92,63.39,2813.23822,803.3239872,2309.808967,458.3342545,101.614778,429.85,304.9504326
282.12,69.98,1013.31,54.3,2813.276566,803.3338473,2309.838537,458.3589373,101.6198194,429.86,304.9649006
282.15,69.98,1013.3,55.13,2813.317737,803.3436954,2309.867498,458.3837617,101.6245617,429.86,304.9789668
282.15,69.98,1013.3,55.13,2813.354874,803.3535568,2309.896296,458.4085042,101.629529,429.86,304.9936144
277.17,67.45,1015.67,49.03,2813.39728,803.3634152,2309.925582,458.4333042,101.6343828,429.87,305.0084156
278.61,69.84,1004.24,67.74,2813.433376,803.3732465,2309.954539,458.4581744,101.639311,429.91,305.0225274
277.26,73.18,1012.58,74.83,2813.469964,803.3830893,2309.982709,458.4827653,101.6440501,429.92,305.037449
279.09,67.07,1005.99,41.39,2813.5102,803.3929869,2310.010838,458.5076816,101.6487089,429.93,305.052394
279.12,66.56,1006.9,49.79,2813.547042,803.4028361,2310.04007,458.5324978,101.6535763,429.94,305.0667071
275.45,67.83,1009.47,57.97,2813.583109,803.4126748,2310.068911,458.5571991,101.6585555,429.95,305.0813789
281.59,43.5,1005.12,43.5,2813.623266,803.4225478,2310.096835,458.5819162,101.6633323,429.96,305.0960137
276.85,71.73,1010.06,65.24,2813.658965,803.4323779,2310.12521,458.606751,101.6681046,429.97,305.1103838
280.36,68.08,1010.76,51.32,2813.697202,803.4422171,2310.155839,458.6313538,101.6727656,429.97,305.1253029
275.69,72.43,1006.86,86.38,2813.733267,803.4520961,2310.186364,458.656078,101.6774057,429.99,305.1396145
282.45,66.44,1011.21,50.18,2813.771285,803.4619864,2310.214458,458.6808512,101.6824298,429.99,305.1543697
280.66,73.77,1003.13,78.09,2813.810006,803.4718308,2310.24493,458.7057577,101.6872456,430,305.1692344
278.83,66.44,1008.47,77.49,2813.847986,803.4816751,2310.274213,458.7304796,101.6920507,430.01,305.1841328
283.63,70.4,1004.02,53.6,2813.883739,803.4915511,2310.302341,458.7550191,101.6966355,430.05,305.1982934
282.21,70.94,1006.76,47.56,2813.919704,803.5013873,2310.332646,458.7795764,101.7016202,430.06,305.2126884
278.55,72.43,1007.2,65.82,2813.957512,803.5112542,2310.362155,458.8043555,101.7062988,430.06,305.2267258
281.54,77.24,1007.83,62.98,2813.99661,803.5211361,2310.39037,458.8289514,101.7110673,430.07,305.2413782
276.95,70.79,1004.09,75.35,2814.036245,803.531011,2310.419677,458.8534724,101.7157969,430.07,305.2555859
281.92,68.3,1015.58,41.55,2814.072442,803.5408527,2310.449652,458.877999,101.7205275,430.07,305.2703768
280.35,69.51,1009.95,39.24,2814.114801,803.5507295,2310.477656,458.9028175,101.7255709,430.07,305.2851151
280.99,68.51,1008,71.35,2814.151438,803.5606233,2310.508037,458.9276842,101.7305518,430.09,305.2995475
280.33,70.32,1007.75,52.49,2814.190436,803.570462,2310.538169,458.9525031,101.7352023,430.1,305.3147721
283.27,66.44,1010.63,43.47,2814.227962,803.5802916,2310.566247,458.9771717,101.7399639,430.11,305.3297138
281.51,71.97,1007.84,71.18,2814.268526,803.5901687,2310.596263,459.0019316,101.7445349,430.11,305.3442798
276.59,69.13,1009.27,73.96,2814.30495,803.600021,2310.626891,459.0265539,101.7494559,430.11,305.3587811
281.56,66.44,1008.91,64.16,2814.34306,803.6098763,2310.654578,459.0514426,101.7544884,430.11,305.3739159
282.57,78.92,1011.6,66.47,2814.379472,803.6197201,2310.683633,459.0761466,101.7591174,430.12,305.3880997
276.44,71.77,1006.68,81.45,2814.417178,803.6295774,2310.71265,459.1008176,101.7639192,430.12,305.4027661
282.39,79.74,1006.92,58.58,2814.455341,803.6394525,2310.742529,459.1255899,101.7685211,430.12,305.4168794
278.74,71.14,1011.53,48.6,2814.493962,803.6493285,2310.770294,459.1502398,101.7731321,430.12,305.4312107
282.57,78.92,1011.6,66.47,2814.530348,803.6592051,2310.798257,459.1748776,101.7779964,430.12,305.4456782
283.17,70.4,1004.45,58,2814.566221,803.6690809,2310.827724,459.1996342,101.7829419,430.14,305.4602729
285.77,73.56,1006.36,36.31,2814.605366,803.6789302,2310.855899,459.2243644,101.7878373,430.14,305.475383
278.76,69.48,1008.62,55.86,2814.642928,803.6888221,2310.884859,459.2492281,101.7925263,430.14,305.4896631
282.31,77.95,1010.15,62.17,2814.682044,803.6986908,2310.915198,459.2739078,101.7971116,430.15,305.5043014
283.15,70.4,1003.72,53.98,2814.720999,803.708545,2310.944396,459.2986902,101.8018855,430.15,305.5189858
283.3,80.18,1011.09,63.98,2814.761592,803.7183799,2310.972275,459.3235213,101.8065843,430.16,305.5332133
279.08,66.54,1004.67,64.5,2814.801165,803.728219,2311.001021,459.3482465,101.811214,430.16,305.5478774
281.35,71.97,1008.29,72.26,2814.839787,803.7381162,2311.029246,459.3729072,101.8157748,430.16,305.5624184
276.61,69.13,1002.05,51.97,2814.878459,803.7479982,2311.057099,459.3976711,101.8203884,430.17,305.5766207
282.38,73.91,1004.05,61.69,2814.917725,803.7578318,2311.08596,459.4222853,101.8251292,430.17,305.5908208
281.76,66.54,1003.02,49.64,2814.958836,803.7677225,2311.115522,459.4471635,101.8299765,430.18,305.6059521
284.15,68.51,1010.75,37.02,2815.000489,803.7776185,2311.143706,459.4717902,101.8347481,430.19,305.6204596
277.77,62.26,1010.88,66.45,2815.041777,803.7875031,2311.173226,459.496408,101.8395954,430.19,305.6351845
279.38,69.68,1011.35,49.25,2815.077406,803.7973579,2311.203609,459.5209864,101.8444801,430.2,305.6501147
280.53,73.21,1000.37,74.17,2815.113697,803.807232,2311.231695,459.5458121,101.8491872,430.2,305.6649605
275.45,70.04,1011.2,82.48,2815.154194,803.8171005,2311.260942,459.5706607,101.8541056,430.2,305.6794436
276.7,66.56,1005.31,71.97,2815.1936,803.8269372,2311.289191,459.595354,101.8590106,430.21,305.694476
276.62,72.43,1006.79,82.74,2815.234864,803.836819,2311.318831,459.6199536,101.8639899,430.22,305.7085315
276.2,74.67,1016.69,84.38,2815.273326,803.8466564,2311.34701,459.6447923,101.868766,430.22,305.7227424
280.27,70.32,1007.93,51.61,2815.313255,803.8565011,2311.377551,459.6694617,101.8733452,430.22,305.7371182
279.35,68.51,1007.63,70.67,2815.355149,803.8663559,2311.406697,459.6940609,101.8783628,430.22,305.7523978
280.4,71.97,1008.42,76.28,2815.394518,803.876206,2311.436981,459.7188116,101.8831047,430.23,305.7664477
282.9,68.51,1012.95,50.09,2815.434559,803.8860711,2311.466841,459.7436532,101.8879091,430.23,305.7805833
279.22,72.39,1000.87,77.39,2815.472493,803.8959601,2311.496872,459.7682557,101.8927821,430.24,305.7949778
279.06,64.96,1000.88,62.07,2815.513361,803.9058112,2311.527196,459.7929044,101.8974846,430.24,305.8095062
279.91,74.33,1013.22,39.76,2815.551465,803.9156648,2311.556429,459.8176324,101.9021908,430.26,305.8238884
279.01,70.04,1010.02,57.35,2815.593929,803.9254942,2311.586709,459.8422794,101.9068415,430.26,305.8390082
280.63,53.3,1004.91,53.3,2815.629523,803.9353517,2311.616556,459.8669993,101.911475,430.27,305.8540721
280.67,71.29,1008.36,52.08,2815.671405,803.9451911,2311.646236,459.8915207,101.9164393,430.28,305.8688904
274.59,71.94,1006.89,88.52,2815.707366,803.9550385,2311.674327,459.9163642,101.921169,430.28,305.8829826
278.07,70.32,1007.17,67.02,2815.746796,803.9649251,2311.7028,459.9411734,101.9257517,430.29,305.8977319
280.9,73.68,1014.95,40.9,2815.784623,803.9748158,2311.733175,459.9657821,101.9304178,430.29,305.9120819
280.09,64.96,1001.29,56.04,2815.824812,803.9846878,2311.760942,459.990625,101.9351542,430.3,305.9269048
274.44,69.84,1005.34,80.37,2815.861397,803.9945573,2311.789727,460.0155375,101.9399787,430.3,305.9418179
281.09,74.22,1007.56,46.36,2815.901608,804.0044141,2311.817486,460.0401117,101.9449198,430.3,305.9559084
280.17,76.86,998.23,73.61,2815.94408,804.0142469,2311.847093,460.0647618,101.9499605,430.3,305.9711662
279.29,73.18,1012.4,66.65,2815.982046,804.0241429,2311.875214,460.0895419,101.9547428,430.31,305.9859512
277.2,72.43,1006.75,80.67,2816.020844,804.0340407,2311.903448,460.1143592,101.9594621,430.32,306.0002099
276.04,68.08,1010.82,75.58,2816.061318,804.0438928,2311.933731,460.1391115,101.9641312,430.32,306.0152873
279.04,76.09,1007.52,75.44,2816.102444,804.0537545,2311.963966,460.1639678,101.9689932,430.32,306.0298896
281.27,73.77,1003.27,71.48,2816.143623,804.0635845,2311.9939,460.1888273,101.9738079,430.32,306.044924
283.6,77.17,1009.01,47.53,2816.182874,804.0734324,2312.02245,460.2135211,101.9786679,430.32,306.0601415
277.75,69.89,1015.41,73.01,2816.224199,804.083284,2312.052298,460.2381422,101.98344,430.33,306.0747951
277.78,77.17,1009.11,86.54,2816.262625,804.0931485,2312.082281,460.2628117,101.9880516,430.33,306.0898563
280.69,71.98,1004.53,65.86,2816.299623,804.1030259,2312.112208,460.2875533,101.9926368,430.33,306.1043129
276.39,71.25,999.8,89.12,2816.338653,804.1128633,2312.141821,460.3121008,101.997303,430.34,306.119276
276.94,68.24,1010.49,76.58,2816.375745,804.1227062,2312.16989,460.3367058,102.0023154,430.34,306.1334277
282.37,68.67,1005.45,47.98,2816.417099,804.1325488,2312.197886,460.3613446,102.0071007,430.35,306.1478861
279.72,68.08,1010.72,53.46,2816.456761,804.1423888,2312.225857,460.3859207,102.012003,430.36,306.1621999
281.26,76.09,1006.66,63.91,2816.493896,804.1522479,2312.254258,460.4104869,102.0166366,430.36,306.1767856
279.97,73.06,1009.41,78.26,2816.536136,804.1621172,2312.283243,460.4350314,102.0215634,430.37,306.1918517
281.41,74.16,1008.65,68.5,2816.574982,804.171954,2312.313316,460.4595551,102.0265411,430.37,306.2061803
280.63,74.22,1007.47,46.52,2816.612065,804.1817927,2312.341529,460.4841173,102.0312395,430.38,306.2209466
